Expenditure_Date,Payee_Name,Payee_State,Payee_Type,Amount,CF_ID,Committee_Name,Expense_Category,Expense_Purpose,Filing_Period
8/7/2008,Committee to elect Brad bennett,DE,Business/Group/Organization,400,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
8/7/2008,Citizens to elect Joan Deaver,DE,Business/Group/Organization,300,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
8/9/2008,Jack Markell For Gov.,DE,Business/Group/Organization,125,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
8/9/2008,Casapullas,DE,Business/Group/Organization,209.9,1000275,Friends for Pete Schwartzkopf,Fund Raiser,Data Conversion,2008 30 Day General
8/9/2008,Roly Poly,DE,Business/Group/Organization,174.75,1000275,Friends for Pete Schwartzkopf,Fund Raiser,Data Conversion,2008 30 Day General
8/9/2008,Kathy McGuiness,DE,Business/Group/Organization,4400,1000275,Friends for Pete Schwartzkopf,Field Expenses ,Data Conversion,2008 30 Day General
8/22/2008,Citizens for Semper,DE,Business/Group/Organization,300,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
8/22/2008,Committee to elect Kowalko,DE,Business/Group/Organization,600,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
8/22/2008,Sussex County Democrat Committee,De,Business/Group/Organization,100,1000275,Friends for Pete Schwartzkopf,Fund Raiser,Data Conversion,2008 30 Day General
8/22/2008,40th District Democrat Committee,DE,Business/Group/Organization,50,1000275,Friends for Pete Schwartzkopf,Fund Raiser,Data Conversion,2008 30 Day General
8/22/2008,Committee to elect Barb Hudson,DE,Business/Group/Organization,300,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
9/1/2008,Dale Thaxton,DE,Business/Group/Organization,314,1000275,Friends for Pete Schwartzkopf,Rent and Other Office expenses,Data Conversion,2008 30 Day General
9/2/2008,Verizon,AZ,Business/Group/Organization,65.9,1000275,Friends for Pete Schwartzkopf,Media,Data Conversion,2008 30 Day General
9/2/2008,The Greenwood Tavern,DE,Business/Group/Organization,200,1000275,Friends for Pete Schwartzkopf,Field Expenses ,Data Conversion,2008 30 Day General
9/5/2008,Friends of Kay Ryan,DE,Business/Group/Organization,300,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
9/17/2008,Committee to elect John Atkins,DE,Business/Group/Organization,600,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
9/18/2008,Committee to elect Bryon Short,DE,Business/Group/Organization,600,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
10/4/2008,Committee to elect Becky Walker,DE,Business/Group/Organization,300,1000275,Friends for Pete Schwartzkopf,Other Expenses,Data Conversion,2008 30 Day General
9/4/2008,Staples,De,Business/Group/Organization,165,1000168,People For Potter,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/8/2008,Crystal Place,De,Business/Group/Organization,750,1000168,People For Potter,Fund Raiser,Data Conversion,2008 30 Day General
9/27/2008,Windswept Enterprises,DE,Business/Group/Organization,550,1001284,Friends of David Anderson,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/23/2008,Premium Graphics,DE,Business/Group/Organization,175,1001284,Friends of David Anderson,Media,Data Conversion,2008 30 Day General
7/25/2008,Kent County Republican Committee,DE,Business/Group/Organization,500,1001284,Friends of David Anderson,Other Expenses,Data Conversion,2008 30 Day General
9/25/2008,D. Andrews Campaign,DE,Business/Group/Organization,600,2001437,Kent County Republican Women Club,Other Expenses,Data Conversion,2008 30 Day General
9/25/2008,Friends of Nancy Wagner,DE,Business/Group/Organization,600,2001437,Kent County Republican Women Club,Other Expenses,Data Conversion,2008 30 Day General
9/13/2008,Young for the 22nd District,DE,Business/Group/Organization,600,2000601,Progressive Democrats for Delaware  Inc.,Other Expenses,Data Conversion,2008 30 Day General
9/19/2008,The Denn Campaign,DE,Business/Group/Organization,600,2000601,Progressive Democrats for Delaware  Inc.,Other Expenses,Data Conversion,2008 30 Day General
9/24/2008,Friends of Kay Ryan,DE,Business/Group/Organization,300,2000601,Progressive Democrats for Delaware  Inc.,Other Expenses,Data Conversion,2008 30 Day General
9/24/2008,Citizens for Joan Deaver,DE,Business/Group/Organization,300,2000601,Progressive Democrats for Delaware  Inc.,Other Expenses,Data Conversion,2008 30 Day General
9/4/2008,Lasting Impressions,DE,Business/Group/Organization,314,1001526,Friends of Norman Griffiths,Media,Data Conversion,2008 30 Day General
9/4/2008,Lasting Impressions,DE,Business/Group/Organization,314,1001526,Friends of Norman Griffiths,Media,Data Conversion,2008 30 Day General
9/15/2008,Campaign Pros.Com,IL,Business/Group/Organization,967.52,1001526,Friends of Norman Griffiths,Media,Data Conversion,2008 30 Day General
9/30/2008,Songs of Inspirations,DE,Business/Group/Organization,500,1001526,Friends of Norman Griffiths,Media,Data Conversion,2008 30 Day General
10/4/2008,Clear Channel Outdoor Wilm,DE,Business/Group/Organization,3750,1001526,Friends of Norman Griffiths,Media,Data Conversion,2008 30 Day General
9/9/2008,Kirk Booker,DE,Business/Group/Organization,200,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Sandess Clark,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,George Fletcher III,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Sharon Williams,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Tyrone Williams,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Veronica Clark,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Tarrell Dennis,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Ruth Edwards,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Anthony Marsh,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Michael Baise,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,George Heckert,DE,Business/Group/Organization,100,1001526,Friends of Norman Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Grace Peace,De,Business/Group/Organization,300,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Kirk Booker ,DE,Business/Group/Organization,200,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Chris Peacock,DE,Business/Group/Organization,100,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Dennis Cheeks,DE,Business/Group/Organization,100,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Susan Brown,DE,Business/Group/Organization,100,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Kishyie McKnight,DE,Business/Group/Organization,100,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,David Stansbury,DE,Business/Group/Organization,100,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/9/2008,Rachel Griffiths,DE,Business/Group/Organization,100,1001775,Friends of Michele Griffiths,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/29/2008,Office Depot,DE,Business/Group/Organization,167.9,1001785,Friends of John Mackenzie,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
10/5/2008,Office Depot,DE,Business/Group/Organization,69.72,1001785,Friends of John Mackenzie,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/15/2008,GotPrint.net,CA,Business/Group/Organization,624.06,1001785,Friends of John Mackenzie,Media,Data Conversion,2008 30 Day General
9/3/2008,Office Depot,DE,Business/Group/Organization,10.67,1001785,Friends of John Mackenzie,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/5/2008,Office Depot,DE,Business/Group/Organization,28.97,1001785,Friends of John Mackenzie,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/3/2008,US Post Office,DE,Business/Group/Organization,180,1001785,Friends of John Mackenzie,Postage,Data Conversion,2008 30 Day General
9/3/2008,US Post Office,DE,Business/Group/Organization,300,1001785,Friends of John Mackenzie,Postage,Data Conversion,2008 30 Day General
9/4/2008,US Post Office,DE,Business/Group/Organization,138.57,1001785,Friends of John Mackenzie,Postage,Data Conversion,2008 30 Day General
9/5/2008,US Post Office,DE,Business/Group/Organization,333.38,1001785,Friends of John Mackenzie,Postage,Data Conversion,2008 30 Day General
9/25/2008,The Denn Campaign,DE,Business/Group/Organization,100,3000645,20th Representative District Democratic Committee,Other Expenses,Data Conversion,2008 30 Day General
1/1/2008,Paypal Fee,NE,Business/Group/Organization,7.34,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
1/7/2008,Staples Inc.,DE,Business/Group/Organization,33.99,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
2/1/2008,Captured Moments Photography,DE,Business/Group/Organization,100,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
2/11/2008,Commission of Elections,DE,Business/Group/Organization,14,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
2/16/2008,Sams Club,DE,Business/Group/Organization,205,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
2/16/2008,Windswept,DE,Business/Group/Organization,43,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
2/21/2008,BCD Systems,DE,Business/Group/Organization,2589.93,1001596,Friends of Darryl Scott,Postage,Data Conversion,2008 30 Day General
3/3/2008,Print-n-Press,DE,Business/Group/Organization,461,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
3/11/2008,Sams Club,DE,Business/Group/Organization,21.94,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
3/12/2008,Captured Moments Photography,DE,Business/Group/Organization,150,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
3/13/2008,Deluxe Business Systems,NJ,Business/Group/Organization,79.91,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
3/14/2008,Kent County Democratic Committee,DE,Business/Group/Organization,795,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
3/24/2008,Paypal Fee,NE,Business/Group/Organization,1.75,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
3/25/2008,Delaware Dems Database,DE,Business/Group/Organization,199,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
3/27/2008,Signs by Tomorrow,DE,Business/Group/Organization,33.25,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
4/11/2008,Print-n-Press,DE,Business/Group/Organization,1430,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
4/15/2008,Pictage,DE,Business/Group/Organization,52.5,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
4/16/2008,Paypal Fee,NE,Business/Group/Organization,4.23,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
4/16/2008,The Duncan Center,DE,Business/Group/Organization,1986.82,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
4/24/2008,YouNameIt,DE,Business/Group/Organization,342.2,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
5/6/2008,Windswept,DE,Business/Group/Organization,48.5,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
5/8/2008,Superfresh,DE,Business/Group/Organization,16.4,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
6/24/2008,Marie Powell Photography,DE,Business/Group/Organization,100,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
6/30/2008,Great Graphic Originals,DE,Business/Group/Organization,430,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
7/2/2008,Great Graphic Originals,DE,Business/Group/Organization,430,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
7/7/2008,Print-n-Press,DE,Business/Group/Organization,500,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
7/7/2008,Sign-A-Rama,DE,Business/Group/Organization,509.67,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
7/31/2008,YouNameIt,DE,Business/Group/Organization,1525.15,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
8/5/2008,Sign-A-Rama,DE,Business/Group/Organization,129.22,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
8/5/2008,The Duncan Center,DE,Business/Group/Organization,93,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
8/22/2008,Sams Club,DE,Business/Group/Organization,178.87,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
8/25/2008,Walmart,DE,Business/Group/Organization,38.14,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
9/2/2008,Pictage,DE,Business/Group/Organization,112.5,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
9/4/2008,Windswept,DE,Business/Group/Organization,13.5,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
9/8/2008,Paypal Fee,NE,Business/Group/Organization,3.2,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2008 30 Day General
9/8/2008,Staples Inc.,DE,Business/Group/Organization,173.92,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/9/2008,Dover High School Soccor Boosters,DE,Business/Group/Organization,110,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
9/11/2008,The Parker Group - Robocall,AL,Business/Group/Organization,100,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
9/16/2008,Pictage,DE,Business/Group/Organization,211.28,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
9/23/2008,Superfresh,DE,Business/Group/Organization,109.2,1001596,Friends of Darryl Scott,Field Expenses ,Data Conversion,2008 30 Day General
9/29/2008,Kennedy Communications,DC,Business/Group/Organization,250,1001596,Friends of Darryl Scott,Media,Data Conversion,2008 30 Day General
9/4/2008,BJ's Wholesale ,De,Business/Group/Organization,169.23,1000392,Citizens for Bill Bell,Fund Raiser,Data Conversion,2008 30 Day General
9/4/2008,Dover Post,DE,Business/Group/Organization,368.4,1000392,Citizens for Bill Bell,Media,Data Conversion,2008 30 Day General
9/8/2008,BJ's Wholesale,De,Business/Group/Organization,20.93,1000392,Citizens for Bill Bell,Fund Raiser,Data Conversion,2008 30 Day General
9/8/2008,Gaint Foods ,De,Business/Group/Organization,123.96,1000392,Citizens for Bill Bell,Fund Raiser,Data Conversion,2008 30 Day General
9/10/2008,BJ's Wholesale,DE,Business/Group/Organization,66.5,1000392,Citizens for Bill Bell,Fund Raiser,Data Conversion,2008 30 Day General
9/23/2008,A-1 Sanitation Service ,DE,Business/Group/Organization,130,1000392,Citizens for Bill Bell,Field Expenses ,Data Conversion,2008 30 Day General
9/2/2008,Graphics Unlimited,DE,Business/Group/Organization,6811.41,1001318,Clark 2008,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/5/2008,AMCO Service ,DE,Business/Group/Organization,1820,1001318,Clark 2008,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/5/2008,U.S. Postal Service,DE,Business/Group/Organization,4906,1001318,Clark 2008,Postage,Data Conversion,2008 30 Day General
9/9/2008,Armor Graphics,DE,Business/Group/Organization,834.9,1001318,Clark 2008,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/10/2008,The News Journal ,DE,Business/Group/Organization,101.12,1001318,Clark 2008,Media,Data Conversion,2008 30 Day General
9/11/2008,Seitz  Van Ogtrop  & Green P.A. ,DE,Business/Group/Organization,8364.15,1001318,Clark 2008,Other Expenses,Data Conversion,2008 30 Day General
9/12/2008,Graphics Unlimited,DE,Business/Group/Organization,291.66,1001318,Clark 2008,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/12/2008,Armor Graphics,DE,Business/Group/Organization,5509.9,1001318,Clark 2008,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
9/15/2008,Sarabeth Nicholson,DE,Business/Group/Organization,400,1001318,Clark 2008,Salaries and Other compensation,Data Conversion,2008 30 Day General
9/27/2008,Seitz  Van Ogtrop  & Green P.A.,DE,Business/Group/Organization,300.27,1001318,Clark 2008,Other Expenses,Data Conversion,2008 30 Day General
10/26/2008,Lowes,DE,Business/Group/Organization,75,1000328,The Committee To Elect David Tackett,Field Expenses ,Data Conversion,2008 8 Day General
10/25/2008,Tiger Eye,DE,Business/Group/Organization,325,1000328,The Committee To Elect David Tackett,Printing and Campaign Materials ,Data Conversion,2008 8 Day General
10/28/2008,BJ's,DE,Business/Group/Organization,175,1000328,The Committee To Elect David Tackett,Fund Raiser,Data Conversion,2008 8 Day General
10/4/2008,Tiger Eye,DE,Business/Group/Organization,545,2000590,Machinist Non-Partisan Political League State PAC,Printing and Campaign Materials ,Data Conversion,2008 30 Day General
10/5/2008,Bj Wholesale,DE,Business/Group/Organization,245,2000590,Machinist Non-Partisan Political League State PAC,Fund Raiser,Data Conversion,2008 30 Day General
10/6/2008,Home Depot,DE,Business/Group/Organization,335,2000590,Machinist Non-Partisan Political League State PAC,Rent and Other Office expenses,Data Conversion,2008 30 Day General
9/3/2008,AHAPAC,DC,Business/Group/Organization,3262.5,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 30 Day General
9/17/2008,AHAPAC,DC,Business/Group/Organization,500,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,AHAPAC,DC,Business/Group/Organization,175,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 30 Day General
10/2/2008,Friends to Elect Joe Booth,DE,Business/Group/Organization,400,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 30 Day General
10/7/2008,Friends of Margaret Rose Henry,DE,Business/Group/Organization,300,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends to Elect Bob Marshall State Senator,DE,Business/Group/Organization,200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Katz for Senate,DE,Business/Group/Organization,600,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Committee to Elect John Clatworthy,DE,Business/Group/Organization,200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Citizens for Sorenson,DE,Business/Group/Organization,225,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Committee to Elect Bethany Hall-Long,DE,Business/Group/Organization,600,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Citizens for Bonini,DE,Business/Group/Organization,350,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Committee to Elect Brian Bushweller,DE,Business/Group/Organization,400,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Hutch for Senate,DE,Business/Group/Organization,500,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends to Elect Gary Simpson,DE,Business/Group/Organization,300,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,People for Brady '96,DE,Business/Group/Organization,300,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Bob Valihura,DE,Business/Group/Organization,300,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Citizens for Lavelle,DE,Business/Group/Organization,200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Larry Mitchell,DE,Business/Group/Organization,200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Committee to Re-Elect Terry Spence,DE,Business/Group/Organization,375,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Committee to Elect Robert F. Gilligan,DE,Business/Group/Organization,400,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Teresa Schooley,DE,Business/Group/Organization,200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Pam Thornburg,DE,Business/Group/Organization,350,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Darryl Scott,DE,Business/Group/Organization,100,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Nancy Wagner,DE,Business/Group/Organization,200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Committee to Elect Brad Bennett,DE,Business/Group/Organization,100,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Donna Stone,DE,Business/Group/Organization,500,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Bob Walls,DE,Business/Group/Organization,300,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Citizens for Don Blakey,DE,Business/Group/Organization,200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends to Elect Gerald Hocker,DE,Business/Group/Organization,300,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends to Elect Danny Short,DE,Business/Group/Organization,400,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends for Lee,DE,Business/Group/Organization,400,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Friends of Greg Hastings,DE,Business/Group/Organization,300,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/7/2008,Committee to Elect Dennis P. Williams,DE,Business/Group/Organization,425,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/14/2008,AHAPAC,DC,Business/Group/Organization,175,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
10/27/2008,Committee to Elect Bethany Hall-Long,DE,Business/Group/Organization,-200,2000498,Health Executives Action League (HEAL),Other Expenses,Data Conversion,2008 8 Day General
9/11/2008,Brandywine Region Republican Committee,DE,Business/Group/Organization,120,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
9/16/2008,Committee to Elect Bryon H. Short,DE,Business/Group/Organization,400,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
9/16/2008,Committee to Elect Bethany Hall-Long,DE,Business/Group/Organization,200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
9/16/2008,Republican State Committee of Delaware,DE,Business/Group/Organization,1000,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
9/18/2008,Friends of Donna Stone,DE,Business/Group/Organization,600,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Democratic State Committee Delaware,DE,Business/Group/Organization,4050,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Bill Lee 2008,DE,Business/Group/Organization,200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Markell for Delaware,DE,Business/Group/Organization,1200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Friends of John Brady,DE,Business/Group/Organization,1000,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Delawareans for Karen Weldin Stewart,DE,Business/Group/Organization,200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,The Denn Campaign,DE,Business/Group/Organization,600,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Citizens to Elect James J. Johnson,DE,Business/Group/Organization,200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee for Miro,DE,Business/Group/Organization,100,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Elect Bob Gilligan,DE,Business/Group/Organization,600,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Elect Dave Wilson,DE,Business/Group/Organization,100,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Elect Dennis P. Williams,DE,Business/Group/Organization,100,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee To Elect Gerald Hocker,DE,Business/Group/Organization,400,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Elect Hazel D. Plant,DE,Business/Group/Organization,400,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Elect John Viola,DE,Business/Group/Organization,400,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee To Elect Keeley,DE,Business/Group/Organization,200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Elect Kowalko,DE,Business/Group/Organization,200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Elect Oberle,DE,Business/Group/Organization,400,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
10/1/2008,Committee to Re-Elect Mulrooney,DE,Business/Group/Organization,200,2000524,Wilmington Trust Corporation Political Action Committee (WILPAC),Other Expenses,Data Conversion,2008 30 Day General
